index,service,description,url,phone,url_phone
949,Salvation Army,"The Salvation Army New Jersey Division is located at 4 Gary Road, Union, New Jersey 07083. Although specific operating hours are not provided in the text, users may contact them at 1-800-SAL-ARMY for assistance. There are no prerequisites, such as a form of identification, mentioned for utilizing their services.",https://easternusa.salvationarmy.org/new-jersey/,18007252769,https://easternusa.salvationarmy.org/new-jersey/contact-us/
950,Salvation Army - Dover,"The Salvation Army in Dover, New Jersey, is located at 76 North Bergen Street, Dover, NJ 07801. Their operating hours for the food pantry are on Wednesdays from 9:00 AM to 12:00 PM, and identification is required for each pickup. For access to the Food and Diaper Bank, clients must present a photo ID and proof of address. Programs such as the Angel Tree Program, Utility Assistance, and Rental Assistance require an application process along with additional documentation.",https://easternusa.salvationarmy.org/new-jersey/dover/,9733660764,https://easternusa.salvationarmy.org/new-jersey/dover/
951,Salvation Army (Plainfield),"Location: 615 Watchung Avenue, Plainfield, New Jersey 07060

Operating Hours:
- Worship Service: Sunday, 11:00 AM
- Leadership/Discipleship Classes: Sunday (Except last Sunday of the month), 12:30 PM
- Afternoon Worship Service: Sunday, 1:00 PM
- Soup Kitchen: Monday, Wednesday, Thursday, 12:00 PM - 1:00 PM
- Community Choice Food Pantry/Toiletries/Diapers: Tuesday, Wednesday, Thursday, 9:30 AM - 11:30 AM
- Prayer Meeting (Men's and Women's Group): Tuesday (1st and 3rd Week), 6:00 PM
- Men's and Women's Ministry: Tuesday (2nd and 4th Week), 6:00 PM
- Online Adult Bible Study: Tuesday, 6:30 PM
- Music Night: Wednesday, 4:00 PM
- Seasonal Club 316: Thursday, 4:00 PM

Prerequisites: Interested donors are encouraged to donate non-perishable foods and sealed hygiene items. Used clothing can be dropped off at 95 Rock Ave. Plainfield, NJ 07063. For donating furniture or other used items, a call to 1-800-SA-Truck (1-800-728-7825) is recommended.",https://easternusa.salvationarmy.org/new-jersey/plainfield/,9087562595,https://easternusa.salvationarmy.org/new-jersey/plainfield/
952,Salvation Army of New Jersey- Vineland Corps,"The Salvation Army Vineland is located at 733 East Chestnut Avenue, Vineland, New Jersey 08362. Operating hours for the Food Pantry are Monday and Wednesday from 10:00 AM to 12:00 PM, and for Diaper and Sanitary Pads distribution, it is Wednesday from 10:00 AM to 12:00 PM. Prerequisites include bringing an ID and bags to receive food from the Choice Pantry, as well as an ID and birth certificate of children who will receive diapers.",https://easternusa.salvationarmy.org/new-jersey/vineland/,8566965050,https://easternusa.salvationarmy.org/new-jersey/vineland/
953,Samaritan Center of Glassboro Food bank,"The Glassboro Food Bank — Samaritan Center is located at 123A East High Street, Glassboro, NJ 08028. It operates every Monday and Wednesday from 12pm to 3pm. To receive food assistance, individuals and families must meet federal guidelines for low income status. There is no mention of additional identification requirements.",https://glassborofoodbank.org/,8568639030,https://glassborofoodbank.org/
954,Samaritan Homeless Interim Program,"Samaritan Homeless Interim Program is located at 87 East High Street, Somerville, New Jersey 08876. There are no charges for any services provided. Operating hours are not specified, and no prerequisites such as identification are mentioned for using the services.",https://www.ship908.com/,9083939545,https://www.ship908.com/
955,SAMHSA,"This report presents estimates for measures of substance use and mental health in New Jersey based on the 2010 and 2011 National Surveys on Drug Use and Health. It covers aspects such as past month substance use, substance dependence, mental health issues like serious mental illness and major depressive episodes, and provides results for five age groups. There are no specific operating hours or prerequisites for using this report mentioned.",https://www.samhsa.gov/data/report/new-jersey-nj-0,877SAMHSA7,https://www.samhsa.gov/about-us/contact-us
956,SAMHSA’s National Helpline,"Location: SAMHSA Headquarters, 5600 Fishers Lane, Rockville, MD 20857  
Operating Hours: Monday - Friday, 8:30 a.m. - 5:00 p.m.  
Prerequisites: Visitor parking permits must be requested at least 24 hours in advance via email, including specific details like the date, time, visitor name, vehicle tag number, and purpose of the visit.",https://www.samhsa.gov/about-us/contact-us,877SAMHSA7,https://www.samhsa.gov/about-us/contact-us
957,"Sangeeta Garg, MD","Location: 555 Iron Bridge Road, Freehold, NJ 07728  
Operating Hours: Not specified  
Prerequisites: Not specified  ",https://www.centrastate.com/find-a-physician/sangeeta-garg-md-cardiology/,7323080774,https://doctors.hackensackmeridianhealth.org/provider/sangeeta-garg/1314368
958,Scoot Transportation Program,"SCOOT Transportation in Salem County, NJ, provides transportation services to residents who are 60 years or older, individuals with disabilities, or those living in designated rural areas. The service areas include Salem County, surrounding counties, areas of Delaware, and parts of Philadelphia. Operating hours for reservations are Monday through Friday from 10:00 am to 3:00 pm, with a minimum of 48 hours advance notice required for bookings. A fare of $3.00 is charged for one-way non-medical trips. Identification or proof of eligibility may be needed to use the service.",https://health.salemcountynj.gov/human-services/office-of-aging-disabilities/scoot-transportation/,8563398644,https://health.salemcountynj.gov/human-services/office-of-aging-disabilities/scoot-transportation/
959,Second Chance Thrift Shop,"Second Chance Thrift Shop is located at 801 Wesley Ave, Ocean City, New Jersey. The store operates from 10:00 am to 5:00 pm. There is no information provided regarding prerequisites such as identification requirements for using the shop.",https://www.yelp.com/biz/second-chance-thrift-shop-ocean-city,6099381108,https://www.yelp.com/biz/second-chance-thrift-shop-ocean-city
960,Section 8 Housing Choice Vouchers,"The New Jersey Department of Community Affairs (DCA) operates the Section 8 Housing Choice Voucher Program. The program's open enrollment period was from January 17, 2023, at 9:00 AM EST to February 3, 2023, at 5:00 PM EST. Applications for the program can be submitted online at www.WaitlistCheck.com/NJ559. Applicants must be 18 years or older or an emancipated minor and must meet federal income and eligibility requirements. Required information includes names, social security numbers, birthdates, and income details for all household members. An email address is necessary to apply, and reasonable accommodations are available for disabled individuals.",https://www.nj.gov/dca/vouchers.html,6092924080,https://www.nj.gov/dca/vouchers.html
961,Seeds Of Service,"Seeds of Service is located at 725 Mantoloking Road, Brick, NJ 08723. No specific operating hours are mentioned on the website. There is no information provided regarding prerequisites such as identification for using their services.",https://www.seedsofservice.help/,7327463456,https://www.seedsofservice.help/contact/
965,Senior Medicare Patrol,"Location: Serving the entire state of New Jersey.

Operating Hours: Not specified.

Prerequisites: No specific prerequisites mentioned, but assistance is available for those having trouble with Medicare or suspecting fraud. Recommended to call the provided phone numbers for help.",https://seniormedicarepatrolnj.org/,18777674359,https://seniormedicarepatrolnj.org/contact-us/
969,"SERV Behavior Health System, Inc.","Clifton Community Behavioral Health Center is located in Clifton, New Jersey. The specific operating hours are not provided in the text. There are no explicit prerequisites mentioned for using their services, such as identification requirements.",https://www.servbhs.org/,8332267378,https://www.servbhs.org/contact-us/our-locations.html
970,"SERV Behavioral Health System, Inc.","SERV Behavioral Health System, Inc. is located in multiple counties across New Jersey. The specific operating hours are not provided. For access to care, it is recommended to call 1-833-CAN-SERV or email accesstocare@servbhs.org, but no specific prerequisites such as identification are mentioned.",https://www.servbhs.org/,8332267378,https://www.servbhs.org/contact-us/our-locations.html
971,SERV Housing,"SERV Behavioral Health System, Inc. operates in multiple locations across 11 counties in New Jersey, providing a full spectrum of recovery services. For access to care, individuals can call 1-833-CAN-SERV or email accesstocare@servbhs.org. Specific operating hours and prerequisites for using their services, such as forms of identification, are not mentioned on the website.",https://www.servbhs.org/,1833CAN SERV,https://www.servbhs.org/
972,Services Empowering Rights of Victims (SERV),"SERV provides support to victims and survivors of sexual violence, domestic violence, and human trafficking in Camden, Gloucester, and Cumberland Counties of New Jersey. The services are available 24/7 and include a hotline, online chat, legal advocacy, safe housing, and counseling. All services are free of charge, strictly confidential, culturally sensitive, and bilingual. No specific prerequisites such as identification are mentioned for access to services.",https://www.centerffs.org/serv,18662957378,https://www.centerffs.org/serv
973,"Shaolin Kung Fu, Tai Chi","Location: 84 Park Avenue, Suite G103A, Flemington, NJ 08822  
Hours of Operation:  
- Tuesday: 5pm-6pm; 6pm-7pm (Mixed Kids and Adult Kung fu Classes)  
- Wednesday: 4pm-5pm; 5pm-6pm (Kids Kung fu Classes); 6pm-7pm (Adult Kung fu Class); 7pm-8pm (Adult Tai Chi)  
- Saturday: 8am-9am (Adult Kung fu Classes); 9am-10am (Mixed Kids and Adult Kung fu Classes); 10am-11am (Kids Kung fu Classes)  
Prerequisites: No contracts or sign-up fees required; students pay on a month-to-month basis. Introductory class is free.",https://www.shaolinkungfuflemington.com/,9089880779,https://www.yelp.com/biz/shaolin-kung-fu-and-tai-chi-bridgewater
974,"SHARE, Inc. - Independent Living For Active Seniors","SHARE, INC. is located at 104 Cottage Place and 130 Prospect Street, Ridgewood, NJ 07450. It operates as a non-profit organization aimed at providing independent living for seniors aged 55 and older. The operating hours are not specified on the website. To use the services, potential residents need to meet the minimum age requirement of 55 years, but no specific identification prerequisites are mentioned.",https://shareridgewood.org/,2016709605,https://shareridgewood.org/
975,Sheridan Apartments Camden County Council On Economic Opportunity,"Location: Camden City, New Jersey  
Operating Hours: Not specified  
Prerequisites: Clients must prove the ability to continue making their own payments after receiving assistance; applicants for supportive housing must have incomes below 30% of the Area Median Income ($16,600).",https://www.camdencountyoeo.com/housing.html,8569646887,https://www.camdencountyoeo.com/housing.html
976,Ship 908,"Samaritan Homeless Interim Program is located at 87 East High Street, Somerville, New Jersey 08876. There are no charges for any services provided. Operating hours and details about prerequisites (e.g., forms of identification) are not specified.",https://www.ship908.com/,9083939545,https://www.ship908.com/
979,Shore Heart Group,"Shore Heart Group has 7 locations throughout New Jersey, specifically in Neptune, Freehold, Keyport, Tinton Falls, Brick, Toms River, and Manahawkin. The operating hours and any prerequisites for using their services, such as forms of identification, are not specified on the website.",https://shoreheartgroup.com/,7327768500,https://shoreheartgroup.com/contact-us/
980,Shore Pulmonary-Ocean,"Location: 
- Brick Office: 1608 Route 88 Suite 117, Brick, New Jersey 08724
- Ocean Office: 301 Bingham Ave. Suite B, Ocean, New Jersey 07712
- Manasquan Office: 2640 HWY. 70, Bldg. 6, Unit A, Manasquan, New Jersey 08736

Operating Hours: Not specified.

Prerequisites: Not specified.",https://shorepulmonary.com/,7325751100,https://shorepulmonary.com/office-information/
982,Sip And Flip Book Club LLC,"Location: Not specified  
Operating hours: Not specified  
Prerequisites: No specific prerequisites mentioned, but the context implies that joining the club may require signing up.",https://sipandflipbookclubnj.net/,8483040570,https://sipandflipbookclubnj.net/
983,Skilled Nursing and Rehabilitation Services,"Location: 255 Union Ave, Bloomingdale, NJ 07403  
Operating Hours: Not specified  
Prerequisites: No specific prerequisites mentioned, but it is implied that contacting the facility for a tour or services may be necessary.",https://www.bloomingdalehc.com/,9086540020,https://healthapps.nj.gov/facilities/fsFacilityDetails.aspx?item=NJ62021
984,Skylands Ride,"Skylands Ride/Public Transportation operates in Sussex County. Specific operating hours are not provided on the website. However, it mentions services such as Skylands Connect which operates Monday through Friday and Saturday services. Users may require certain forms of identification or meet specific criteria outlined in the Rights and Requirements section, though explicit prerequisites or identification requirements are not detailed in the provided information.",https://www.sussex.nj.us/cn/webpage.cfm?tpid=1565,9735790480,https://www.sussex.nj.us/cn/webpage.cfm?tpid=12813
987,Sober Recovery,"The 988 Lifeline Pre-Chat Survey does not provide specific information regarding its location, operating hours, or prerequisites for usage.",https://988lifeline.org/chat,988,https://988lifeline.org/chat
988,Social & Emotional Support in New Jersey,"The Social and Emotional Learning program is located in Trenton, New Jersey. It operates under the New Jersey Department of Education, but specific operating hours are not provided. There is no mention of prerequisites such as identification for participating in the program.",https://www.nj.gov/education/safety/wellness/selearning/,8556546735,https://nj.gov/health/integratedhealth/hotlines/
989,Social Club House,"Location: 58 Brown Ave, Springfield, NJ 07081  
Operating Hours: Not specified on the website.  
Prerequisites: Referral forms need to be downloaded for intake.",https://www.socialclubhouse.info/,9737742273,https://www.socialclubhouse.info/
990,Social Security Disability Insurance (SSDI),"``` 
Social Security Disability Insurance (SSDI) is a federal insurance program in the United States, managed by the Social Security Administration, designed to provide monthly benefits to individuals who have a medically determinable disability that restricts their ability to work. 

Individuals applying for SSDI must file an application through the Social Security Administration, either by calling their national toll-free number, contacting a local Social Security office, or submitting an online application. A prerequisite for applying includes having a work history that qualifies them as ""insured"" by Social Security.

There is no specific information available regarding the location and operating hours for SSDI applications as these depend on the local Social Security office and contact number provided. 
```",https://en.wikipedia.org/wiki/Social_Security_Disability_Insurance,18007721213,https://www.ssa.gov/agency/contact/phone.html
991,Social Service Association of Ridgewood & Vicinity,"The Social Service Association (SSA) - Ridgewood Food Pantry is located at the Ridgewood Train Station, adjacent to the NJ Transit ticket office. The operating hours are Monday from 12 PM to 6 PM and Tuesday through Thursday from 9:30 AM to 3 PM. There is no specific information about prerequisites, such as the need for identification, mentioned in the provided text.",https://ssaridgewood.org/,2014442980,https://ssaridgewood.org/
992,Social Services,"The New Jersey Department of Human Services offers various welfare services aimed at helping residents achieve self-sufficiency, including job training, education programs, and basic necessities assistance. The primary point of contact for these services is the Division of Family Development. While the specific location and operating hours are not provided, individuals generally must verify eligibility through local County Welfare Agencies for services like SNAP (food assistance) and may need identification or other documentation, depending on the specific service sought.",https://www.nj.gov/humanservices/clients/welfare/,6093483001,https://www.nj.gov/humanservices/dfd/counties/
993,social services food pantry,"The Community FoodBank of New Jersey has locations in Hillside and Egg Harbor Township. The on-site pantry at 6735 Black Horse Pike, Egg Harbor Township, operates Tuesday to Friday from 1 PM to 4 PM and Saturday from 9 AM to 1 PM, while it is closed on Monday and Sunday. The Garfield Unity Pantry at 529 Midland Ave., Garfield, NJ is open Mondays and Tuesdays from 9:30 AM to 2:30 PM. ID or proof of residence is helpful but not required to access services. Appointments for the pantry in Egg Harbor Township should be made by calling 908-418-8716.",https://cfbnj.org/find-foods-services/,2016647100,https://westwoodnj.gov/228/Social-Services
994,Social Services for the Homeless/Homeless Hotline,"The Social Services for the Homeless (SSH) program assists families and individuals in New Jersey who are experiencing homelessness or are at imminent risk of becoming homeless, focusing on those not eligible for welfare. Services include emergency food, shelter, payment of security or utility deposits, and assistance with back rent or mortgage costs. It operates 24 hours a day, 7 days a week. New Jersey residents in need can call 2-1-1 for help, and language support is available. Confidentiality is maintained, except for necessary information shared with service providers. No specific prerequisites for identification are mentioned.",https://www.nj.gov/humanservices/dfd/programs/ssh,211,https://nj211.org/initiative/state-homeless-hotline
996,Somerset Bible Baptist Church,"Location: 42 Cedar Grove Lane, Somerset, NJ 08873  
Operating Hours: Not specified  
Prerequisites: No information found  ",https://www.somersetministries.org/,7328059377,https://www.somersetministries.org/
997,"Somerset Community Action Program, Inc.","Somerset Community Action Program (SCAP) is located in Somerset County, New Jersey. The operating hours are Monday to Friday from 9:00 AM to 6:00 PM. There are no specific prerequisites mentioned for using their services, but it may be implied that some programs could require identification or eligibility for certain assistance programs.",https://somersetcap.org/,7328468888,https://somersetcap.org/contact/
999,Somerset County Business Partnership,"Location: 50 Division St. Suite 400, Somerville, NJ 08876  
Operating Hours: Not specified  
Prerequisites: Not specified  ",https://www.scbp.org/,9082184300,https://www.scbp.org/
1003,Somerset County Library System of New Jersey,"The Somerset County Library System of New Jersey has multiple branches including Bound Brook, Peapack and Gladstone, Mary Jacobs, and Watchung. Specific operating hours are not provided on the site. To use the library services, getting a library card is necessary, which may require a form of identification.",https://sclsnj.org/,9084588415,https://sclsnj.org/about/contact-us/
1005,Somerset Family Physical Therapy,"Location: 101 Cedar Grove Lane Suite C, Somerset, NJ 08873  
Operating hours: Not specified  
Prerequisites: No information found",https://www.professionalpt.com/office/somerset-nj-pt/,7323565363,https://www.spectrumheart.com/provider/new-jersey/somerset-family-physical-therapy
1006,Somerset Patriots and Stadium,"Location: TD Bank Ballpark, home of the Somerset Patriots, opened on June 7, 1999. 

Operating Hours: Not specified. 

Prerequisites: No specific information provided about identification or prerequisites for use.",https://www.milb.com/somerset/ballpark,9082520700,https://www.milb.com/somerset/ballpark/contact-us
1008,Somerset Recovery Center,"The 988 Lifeline Pre-Chat Survey does not provide specific information regarding a physical location, operating hours, or prerequisites such as the need for identification.",https://988lifeline.org/chat,988,https://988lifeline.org/chat
1009,Somerset Treatment Services Inc,"The 988 Lifeline Pre-Chat Survey webpage does not provide specific information regarding location, operating hours, or prerequisites for using the service.",https://988lifeline.org/chat,988,https://988lifeline.org/chat
1010,Somerville Fire Department Museum,"The 988 Lifeline Pre-Chat Survey is an online resource aimed at providing support for individuals in crisis. However, there is no specific information regarding the location, operating hours, or any prerequisites, such as a need for identification.",https://somervillefd.org/fire-museum-history/,988,https://somervillefd.org/fire-museum-history/
1011,Somerville High School Volunteer Service,"""""",https://www.volunteermatch.org/search/orgs.jsp?aff=&r=20.0&l=Somerville%2C+NJ+08876%2C+USA&o=distance&s=51,9082184108,https://www.somervilleschools.org/o/shs
1012,Somerville Martial Arts Academy,"Somerville Martial Arts is located in Raritan, NJ. The operating hours and information about prerequisites such as identification requirements were not provided on the website.",https://www.facebook.com/bestmartialartsinnj/,9085758700,https://www.yelp.com/biz/somerville-martial-arts-academy-raritan-2
1013,SOMERVILLE YMCA,"Somerville YMCA is located at 2 Green Street, Somerville, NJ 08876. The hours of operation are Monday – Friday from 5:00 am to 10:00 pm, and Saturday – Sunday from 7:00 am to 5:00 pm. There is no specific mention of prerequisites such as identification needed for using the facilities or participating in programs.",https://www.gscymca.org/locations/somerville-ymca/,9087224567,https://www.gscymca.org/locations/somerville-ymca/
1015,South Jersey Legal Services,"South Jersey Legal Services, Inc. provides legal representation and advocacy for low-income individuals in Atlantic, Burlington, Camden, Cape May, Cumberland, Gloucester, Monmouth, Ocean, and Salem Counties. Their operating hours for legal assistance are 8:30 AM to 4:00 PM, Monday through Friday. To access their services, individuals can apply online or call 1-800-496-4570. No specific prerequisites or identification requirements are mentioned in the information provided.",https://www.lsnj.org/sjls/,18004964570,https://www.lsnj.org/sjls/
1016,South Jersey Psychological and Counseling Services LLC,"South Jersey Psychological and Counseling Services, LLC is located at 140 South Broadway, Suite 7, Pitman, NJ. They operate by appointment, but specific operating hours were not provided. Users are advised to contact the service directly at (844) 365-7676 or visit their website for details. There is no information regarding prerequisites such as identification requirements noted on the site.",https://njhealthsource.com/provider/south-jersey-psychological-and-counseling-services-llc/,8443657676,https://njhealthsource.com/provider/south-jersey-psychological-and-counseling-services-llc/
1017,Specialized Therapy Associates,"Location: Specialized Therapy Associates has multiple locations including Hackensack, Ramsey, Riveredge, and Fort Lee, New Jersey.

Operating Hours: The specific operating hours are not mentioned on the website.

Prerequisites: Clients must complete proprietary forms for assessment, which can be emailed or faxed. There may also be requirements for insurance verification during registration.",https://www.specializedtherapy.com/,2014886678,https://www.specializedtherapy.com/
1018,Spring Street Community Development Corporation,"Location: 65 Spring St., Morristown, New Jersey, NJ 07960  
Operating Hours: No specific operating hours provided.  
Prerequisites: No specific information about prerequisites such as identification mentioned.",https://tableofhopenj.org/,9739989330,https://tableofhopenj.org/
1019,ST Francis de sales Catholic Church,"Location: 614 Route 517, Vernon, NJ 07462  
Operating Hours: Mass Times - Saturday at 5:00 PM, Sunday at 8:00 AM, 10:00 AM, and 12:00 PM; Monday to Friday at 8:30 AM; Saturday at 8:30 AM for Memorial Mass; Confession on Saturday from 4:00 PM to 4:45 PM; Eucharistic Adoration on Sundays from 6:00 PM to 8:00 PM, and on First Fridays from 9:00 AM - 12:00 PM and 6:00 PM - 9:00 PM.  
Prerequisites: No specific prerequisites mentioned for participation; however, new visitors are suggested to refer to the FAQ section for additional information.",https://stfrancisvernon.org/,9738273248,https://stfrancisvernon.org/contact-us
1020,st josephs roman catholic church,"St. Joseph's Catholic Church is located at 685 Hooper Ave., Toms River, NJ 08753. The parish office operates Monday to Friday from 9:00 AM to 4:30 PM. There are no specific prerequisites mentioned for attending services, but for access to the Adoration Chapel, a call to 732-349-0018 x2255 is required for the access code.",https://stjosephtomsriver.org/,9736964411,https://www.stjosephparishnj.org/
1021,St Josephs Roman Catholic Church,"Location: St. Joseph's Church, 685 Hooper Ave., Toms River, NJ 08753  
Operating Hours: Parish Office Hours are Monday-Friday, 9:00am-4:30pm.  
Prerequisites: Call 732-349-0018 x2255 for access code to the Adoration Chapel, which is open from 9:00am-9:00pm.",https://stjosephtomsriver.org/,9736964411,https://www.stjosephparishnj.org/
1022,St. Clare's Career Services,"Location: 50 Morris Ave, Denville, NJ 07834  
Operating Hours: Not specified  
Prerequisites: Services are available to adults (18+) with a psychiatric disability; no specific identification requirements mentioned.",https://saintclares.com/services/behavioral-health-services/career-services/,9736257045,https://saintclares.com/services/behavioral-health-services/career-services/
1023,St. Clare's Wellness and Recovery/Crisis Invervention,"Location: Wellness and Recovery Center, Saint Clare’s, 56 Morris Ave., Denville, NJ 07834  
Operating Hours: Monday, Friday, Saturday 9:00 AM – 5:30 PM; Tuesday, Wednesday, Thursday 9:00 AM – 8:30 PM; After hours support available by phone 7 days a week.  
Prerequisites: Referrals can be made by the individual in need, a clinician, a family member, or any concerned community member; no service denial based on ability to pay.",https://saintclares.com/services/behavioral-health-services/wellness-and-recovery-center/,9736250096,https://saintclares.com/services/behavioral-health-services/wellness-and-recovery-center/
1024,ST. John's Episcopal Church,"St. John’s Episcopal Church is located at 158 West High Street, Somerville, NJ 08876. The church holds services on Sunday mornings at 8:00 AM and 10:15 AM. There is no specific information found regarding prerequisites for attending services, such as needing a form of identification.",https://stjohnsomerville.org/,9087221250,https://stjohnsomerville.org/
1025,St. John’s Episcopal Church,"St. John’s Episcopal Church is located at 158 West High Street, Somerville, NJ 08876. The church operates on Sunday mornings with worship services at 8:00 AM and 10:15 AM. There is no specific information provided regarding prerequisites, such as identification, for attending services or participating in activities.",https://stjohnsomerville.org/,9087221250,https://stjohnsomerville.org/
1026,St. Joseph’s Regional Medical Center Psychiatric Emergency Services/Screening,"Location: 703 Main Street, Paterson, NJ 07503, Passaic County  
Operating Hours: 24 hours per day, 7 days per week  
Prerequisites: Services are available for individuals in crisis; Medicaid is billed only.",https://www.passaicresourcenet.org/search/st-joseph-s-psychiatric-emergency-services-pes/,9737542230,https://www.passaicresourcenet.org/search/st-joseph-s-psychiatric-emergency-services-pes/
1027,St. Matthew's Community Development Corporation,"The Community Development Center at St. Matthew's Baptist Church is located at 245 Glassboro Road, Williamstown, New Jersey 08094. It is open to the public, but specific operating hours are not provided. The facility is equipped for members of all fitness levels and ages. Certain programs and services may have not resumed post-pandemic, and the Food Pantry operates at 9:00 am on the fourth Thursday of each month, except during holidays. There is no mention of prerequisites such as identification for accessing the center.",https://stmatthewsbc.org/community-development-center/,8566294614,https://stmatthewsbc.org/community-development-center/
1028,St. Paul's CDC,"Location: 456 Van Houten Street, Paterson, NJ 07501  
Operating Hours: Not specified  
Prerequisites: No information found.",https://stpaulscdcnj.org/,9737103900,https://stpaulscdcnj.org/
1029,St. Pauls Episcopal Church,"Location: 113 Engle Street, Englewood, NJ 07631  
Operating Hours: Worship services on Sundays at 8:00 A.M. and 10:30 A.M.; Parish Office hours Monday, Tuesday, Wednesday & Friday from 9:00 A.M. to 1:30 P.M.; Closed on Thursday, Saturday & Sunday.  
Prerequisites: Registration required for food distribution on Tuesdays; contact Chef Dion Cucuta at dionisiocucuta@gmail.com to register.",https://stpaulsenglewood.org/,9732787900,https://www.stpaulspaterson.org/
1030,St. Peter's Haven,"Saint Peter's Haven is located at 380 Clifton Avenue, Clifton, NJ, 07011. The food distribution hours are Wednesday, Thursday, and Saturday from 9:00 AM to Noon. New registration clients can pick up food from 10:30 AM to 11:30 AM on the same days. An appointment is required to access services.",https://www.saintpetershaven.org/,9735463406,https://www.saintpetershaven.org/
1031,St. Rocco's Emergency Family Shelter,"St. Rocco's Emergency Family Shelter is located at 368 South 7th St, Newark, NJ 07103, in Essex County. They offer emergency shelter to homeless mothers aged 18 and older with accompanying children. The shelter provides various services, including food, clothing, and access to healthcare. Operating hours are not specified, but eligibility criteria include being an Essex County resident and bringing children. No specific prerequisites, such as identification, are mentioned.",https://www.essexresourcenet.org/search/st-rocco-s-emergency-family-shelter/,9732864175,https://www.essexresourcenet.org/search/st-rocco-s-emergency-family-shelter/
1032,St. Thomas Episcopal Church,"St. Thomas Episcopal Church is located at 98 Sky Manor Road, Pittstown, NJ 08867. The operating hours are not explicitly stated in the provided information. There are no specific prerequisites mentioned for using the church services or programs.",https://www.stthomasepc.org/,9089964091,https://www.stthomasepc.org/contact
1037,Straight & Narrow,"Straight & Narrow is located at 508 Straight St, PO Box 2738, Paterson, NJ 07501. Their operating hours for the Detoxification unit are Monday to Friday, 9 AM to 1 PM. Admission to their services, including the Detox unit, requires meeting certain medical criteria.",https://ccpaterson.org/sn,9733456000,https://ccpaterson.org/sn
1039,Suicide Text Line,"The 988 Lifeline Pre-Chat Survey does not provide specific information about location, operating hours, or prerequisites for use, so the result is an empty string.",https://chat.988lifeline.org/,988,https://chat.988lifeline.org/
1042,Summit Oaks Hospital,"Summit Oaks Hospital is located at 19 Prospect Street, Summit, NJ 07902. It provides 24/7 confidential assessments for behavioral health and substance use disorder treatment. While specific operating hours are not listed, the hospital emphasizes availability for assessments at any time. Patients may need to bring certain items for their treatment, as indicated on their ""What to Bring"" page, but no specific forms of identification or other prerequisites are mentioned in the provided text.",https://summitoakshospital.com/,8007535223,https://summitoakshospital.com/contact-us/
1044,Supplemental Nutrition Assistance Program (NJ SNAP),"The Supplemental Nutrition Assistance Program (SNAP) is a federal assistance program in the United States that provides food purchasing assistance to low- and no-income individuals to maintain nutritional health. It is administered by the U.S. Department of Agriculture (USDA), with benefits distributed by state departments. To apply for SNAP benefits, individuals must complete an application and return it to their state or local SNAP office. Each state has its own application process, which is typically available online. It is advised that applicants check specific requirements in their state, which may include providing identification and other documentation to assess eligibility.",https://en.wikipedia.org/wiki/Supplemental_Nutrition_Assistance_Program,18009973333,https://www.nj.gov/humanservices/njsnap/
1045,Supplemental Security Income (SSI),"{""location"":"""",""operating_hours"":"""",""prerequisites"":""Individuals or their helpers must complete an application process by filling out a short form on the Social Security Administration (SSA) website. Identification and other documentation may be required to establish eligibility.""}",https://en.wikipedia.org/wiki/Supplemental_Security_Income,18775765774,https://www.nj.gov/humanservices/dfd/programs/ssi/
1046,Support group affiliated with the Depression and Bipolar Support Alliance (DBSA,"Location: Multiple locations in New Jersey including Sussex County Library, Shimon and Sara Birnbaum Jewish Community Center, Getting Together Self Help Center, and others. 

Operating Hours: Varies by location, with meetings held on various days including Tuesdays, Fridays, Wednesdays, and Thursdays. Specific times range between 5:30 PM to 9:30 PM. 

Prerequisites: No specific information on prerequisites; however, attendees may need to contact the respective group prior to attending for any additional requirements.",https://dbsanewjersey.org/,8888292483,https://dbsanewjersey.org/
1047,"Suresh S Pitchumoni, MD","Location: 
- Englishtown Office: 55 Willow Lane, Suite 201, Englishtown, NJ 07726 
- Howell Office: Village Square at Howell, 59 Kent Road, Howell, NJ 07731 
- Old Bridge Office: 100 Perrine Road, Old Bridge, NJ 08857

Operating Hours: Not specified.

Prerequisites: No specific prerequisites mentioned, but it suggests options for new and existing patients when scheduling appointments.",https://advancedgastroonline.com/physicians/suresh-pitchumoni-md/,7323702220,https://advancedgastroonline.com/physicians/suresh-pitchumoni-md/
1048,Sussex County clerk,"I'm sorry, but I can't access external websites or the information contained within them. However, if you provide the text or key details from the website, I can help you summarize that information.",https://sussexcountyclerk.org/,"Sure, please provide the text from the website where you would like me to find the phone number.",https://sussexcountyclerk.org/
1049,sussex county YMCA,"Location: 15 Wits End Rd, Hardyston, NJ

Operating Hours: Not explicitly stated on the provided information.

Prerequisites: There is no specific information regarding prerequisites such as identification needed to use the facilities or programs.",https://www.metroymcas.org/locations/sussex-county-ymca/sussex-county-ymca/,9737589039,https://www.metroymcas.org/locations/sussex-county-ymca/sussex-county-ymca/
1050,Swartswood state park,"Swartswood State Park is located in Stillwater and Hampton townships, Sussex County, New Jersey. The park is open year-round, and no specific prerequisite information regarding identification or other requirements for access is provided.",https://en.wikipedia.org/wiki/Swartswood_State_Park,9733835230,https://nj.gov/dep/parksandforests/parks/swartswoodstatepark.html
